Ship Mode,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Ship Time
2,Consumer,Central,Office Supplies,Supplies,88.83000000000001,3,0.0,36.36,8.79,3,4
3,Consumer,Central,Office Supplies,Supplies,166.8,4,0.0,19.92,8.79,3,4
2,Consumer,North,Office Supplies,Binders,49.44,8,0.5,-5.039999999999992,8.79,1,2
2,Home Office,Central Asia,Office Supplies,Binders,49.95,3,0.0,13.41,8.79,1,2
3,Consumer,Central Asia,Office Supplies,Envelopes,117.0,5,0.0,22.2,8.79,3,4
2,Corporate,Oceania,Technology,Accessories,109.35,3,0.1,17.010000000000005,8.79,1,4
0,Consumer,Oceania,Office Supplies,Appliances,134.73000000000002,2,0.1,59.85000000000001,8.79,1,1
3,Corporate,West,Technology,Accessories,159.96,4,0.0,51.18719999999999,8.79,3,5
0,Corporate,Central,Office Supplies,Paper,78.304,2,0.2,29.364,8.79,3,3
2,Consumer,West,Technology,Phones,71.976,3,0.2,8.99699999999999,8.79,1,2
2,Corporate,Africa,Office Supplies,Storage,40.122,2,0.1,16.902,8.79,1,3
2,Corporate,EMEA,Office Supplies,Supplies,57.36,2,0.0,6.84,8.79,0,2
1,Consumer,Africa,Office Supplies,Binders,61.91999999999999,4,0.0,17.28,8.79,3,0
0,Corporate,Caribbean,Office Supplies,Fasteners,56.112,7,0.2,5.572,8.787,1,2
2,Consumer,Central,Office Supplies,Labels,26.879999999999995,3,0.0,13.439999999999998,8.787,0,3
3,Corporate,Central,Furniture,Chairs,137.84,4,0.0,67.52000000000001,8.781,3,5
3,Consumer,South,Office Supplies,Envelopes,59.94,3,0.0,28.71,8.78,1,4
3,Consumer,North,Office Supplies,Supplies,90.12,4,0.0,43.2,8.78,1,4
3,Consumer,North,Office Supplies,Art,168.62999999999997,7,0.0,31.92,8.78,3,6
3,Consumer,Oceania,Office Supplies,Binders,91.692,6,0.1,11.052000000000003,8.78,3,6
3,Consumer,North Asia,Technology,Accessories,78.66,2,0.0,33.0,8.78,1,4
0,Consumer,EMEA,Office Supplies,Art,80.51999999999998,4,0.0,20.88,8.78,1,2
2,Consumer,Central,Office Supplies,Paper,86.96000000000001,4,0.0,19.12,8.776,3,2
3,Consumer,Caribbean,Office Supplies,Envelopes,87.84,3,0.0,2.58,8.770999999999999,3,4
2,Corporate,Caribbean,Office Supplies,Binders,72.23999999999998,7,0.0,26.6,8.77,3,5
3,Consumer,North,Office Supplies,Art,112.35,5,0.0,0.0,8.77,3,5
3,Consumer,South,Office Supplies,Binders,152.40000000000003,5,0.0,13.65,8.77,3,4
3,Consumer,Central,Office Supplies,Art,58.44,2,0.0,7.56,8.77,1,5
0,Consumer,Central,Office Supplies,Storage,45.84599999999999,2,0.1,8.106000000000002,8.77,1,2
0,Home Office,Southeast Asia,Office Supplies,Fasteners,34.511399999999995,3,0.17,-0.0486000000000013,8.77,0,2
1,Consumer,Oceania,Office Supplies,Binders,40.095,5,0.1,-3.255,8.77,3,0
2,Home Office,Central,Office Supplies,Paper,179.82,9,0.0,84.5154,8.77,3,2
0,Consumer,East,Office Supplies,Appliances,206.43,3,0.0,90.8292,8.77,3,3
3,Consumer,EMEA,Office Supplies,Storage,96.96,2,0.0,12.6,8.77,3,4
2,Home Office,EMEA,Office Supplies,Binders,50.46,1,0.0,0.99,8.77,1,2
3,Corporate,EMEA,Technology,Accessories,123.6,4,0.0,40.68,8.77,3,5
2,Home Office,Africa,Office Supplies,Storage,264.06000000000006,6,0.1,-20.700000000000003,8.77,3,5
2,Corporate,Africa,Office Supplies,Labels,47.400000000000006,4,0.0,10.32,8.77,1,2
3,Corporate,North,Office Supplies,Storage,85.26,1,0.0,28.12,8.769,3,6
0,Consumer,Central,Office Supplies,Supplies,68.72,2,0.0,17.84,8.767,3,2
3,Corporate,Central,Furniture,Furnishings,50.52,3,0.0,21.72,8.766,1,4
1,Consumer,South,Office Supplies,Paper,31.860000000000003,3,0.4,-13.32,8.766,3,0
1,Consumer,South,Furniture,Chairs,67.77599999999998,2,0.4,-44.064,8.765,0,0
3,Consumer,Central,Office Supplies,Appliances,85.32,3,0.0,34.98,8.763,1,4
3,Home Office,Central,Office Supplies,Supplies,136.9,5,0.0,54.7,8.761,3,4
2,Home Office,South,Office Supplies,Art,63.48,2,0.0,30.44,8.76,3,3
2,Corporate,South,Office Supplies,Supplies,56.970000000000006,3,0.0,4.5,8.76,1,4
3,Consumer,Central Asia,Office Supplies,Binders,73.42500000000001,5,0.5,-0.075000000000017,8.76,1,5
2,Consumer,North Asia,Office Supplies,Storage,69.84,4,0.0,2.04,8.76,1,2
3,Consumer,Southeast Asia,Technology,Accessories,84.39720000000001,4,0.47,-71.7228,8.76,2,7
3,Consumer,Oceania,Technology,Accessories,32.508,2,0.4,-21.132000000000005,8.76,1,4
1,Consumer,South,Office Supplies,Storage,85.224,3,0.2,7.457100000000004,8.76,1,0
3,Home Office,South,Office Supplies,Storage,147.184,2,0.2,-29.43680000000001,8.76,3,6
3,Consumer,West,Office Supplies,Art,51.98,2,0.0,15.074199999999998,8.76,1,4
0,Consumer,South,Office Supplies,Art,18.48,2,0.2,6.005999999999999,8.76,0,2
3,Consumer,West,Furniture,Bookcases,115.96,2,0.0,25.5112,8.76,3,4
3,Corporate,East,Furniture,Chairs,90.882,1,0.1,15.147000000000004,8.76,1,4
2,Corporate,EMEA,Furniture,Furnishings,86.928,2,0.6,-126.072,8.76,3,5
3,Consumer,EMEA,Office Supplies,Art,90.96,2,0.0,2.7,8.76,3,5
3,Corporate,Africa,Office Supplies,Storage,105.6,4,0.0,52.8,8.76,1,4
1,Home Office,Africa,Office Supplies,Storage,58.31999999999999,1,0.0,25.65,8.76,1,0
2,Consumer,EMEA,Office Supplies,Art,58.02,2,0.0,6.36,8.76,1,3
3,Consumer,Central,Office Supplies,Envelopes,48.06,3,0.0,16.32,8.759,1,5
3,Consumer,North,Office Supplies,Paper,135.71999999999997,6,0.0,2.64,8.757,3,5
3,Corporate,South,Office Supplies,Storage,171.84,2,0.0,65.28,8.754000000000001,3,4
2,Home Office,Central,Office Supplies,Storage,47.4,3,0.0,0.9,8.751000000000001,0,3
2,Consumer,North,Office Supplies,Art,66.35999999999999,6,0.0,11.88,8.75,3,2
2,Consumer,Central,Office Supplies,Art,94.08,4,0.0,1.7999999999999998,8.75,1,4
3,Consumer,Central,Furniture,Bookcases,255.42,2,0.1,16.979999999999997,8.75,3,4
3,Consumer,North,Furniture,Furnishings,155.88,3,0.0,0.0,8.75,3,5
3,Corporate,Oceania,Office Supplies,Binders,228.96,5,0.1,-25.440000000000005,8.75,3,6
2,Corporate,Southeast Asia,Technology,Accessories,92.7,3,0.0,22.23,8.75,3,4
2,Consumer,West,Office Supplies,Art,79.36,4,0.0,23.808,8.75,1,2
1,Corporate,EMEA,Office Supplies,Binders,60.6,4,0.0,8.399999999999999,8.75,1,0
3,Consumer,Africa,Office Supplies,Storage,196.98,1,0.0,39.39,8.75,3,6
3,Consumer,Africa,Office Supplies,Envelopes,99.96,2,0.0,46.98,8.75,3,4
1,Corporate,South,Office Supplies,Supplies,51.948,3,0.4,-13.032000000000004,8.748999999999999,1,0
3,Corporate,Caribbean,Technology,Machines,78.04800000000003,8,0.7,-137.952,8.743,1,4
0,Consumer,Central,Technology,Copiers,252.41416,2,0.002,34.89416,8.743,3,3
3,Consumer,Caribbean,Office Supplies,Binders,82.032,3,0.2,-7.187999999999997,8.742,1,4
1,Consumer,Central,Office Supplies,Labels,27.0,3,0.0,3.78,8.74,0,0
2,Consumer,Central,Office Supplies,Paper,67.92,2,0.0,28.5,8.74,1,3
1,Consumer,Central,Office Supplies,Paper,47.64,2,0.0,12.36,8.74,1,0
0,Consumer,Oceania,Technology,Phones,58.752,1,0.1,18.912,8.74,3,2
2,Corporate,Oceania,Office Supplies,Envelopes,26.73,3,0.1,-2.97,8.74,0,3
3,Consumer,Southeast Asia,Technology,Accessories,111.375,5,0.45,-42.524999999999984,8.74,3,5
2,Corporate,Central Asia,Office Supplies,Fasteners,41.85,3,0.0,14.22,8.74,0,3
3,Consumer,Oceania,Technology,Phones,266.04,4,0.0,21.24,8.74,3,5
3,Corporate,East,Office Supplies,Art,60.45,3,0.0,16.3215,8.74,3,5
0,Consumer,West,Office Supplies,Binders,61.77600000000001,13,0.2,20.8494,8.74,1,1
3,Consumer,East,Office Supplies,Art,59.904,2,0.2,14.227200000000003,8.74,1,4
3,Consumer,East,Technology,Phones,209.97,3,0.0,58.7916,8.74,3,6
2,Corporate,West,Office Supplies,Paper,97.88,2,0.0,48.94,8.74,3,3
0,Home Office,Central,Office Supplies,Art,175.44,6,0.2,52.632000000000005,8.74,3,2
3,Home Office,West,Office Supplies,Binders,110.528,4,0.2,38.6848,8.74,3,6
2,Corporate,West,Office Supplies,Art,70.94999999999999,3,0.0,18.447000000000003,8.74,1,4
3,Consumer,Africa,Office Supplies,Storage,134.61,1,0.0,63.24,8.74,3,6
3,Home Office,EMEA,Technology,Machines,124.50000000000004,1,0.6,-146.31000000000003,8.74,3,5
2,Home Office,South,Office Supplies,Storage,138.24,1,0.0,33.160000000000004,8.738,1,3
3,Consumer,South,Office Supplies,Binders,57.96,3,0.4,-37.68000000000001,8.737,1,4
0,Corporate,Central,Office Supplies,Envelopes,58.8,2,0.0,28.8,8.73,1,1
3,Home Office,North Asia,Technology,Phones,176.88,2,0.0,74.28,8.73,1,4
2,Consumer,Central Asia,Furniture,Furnishings,84.84000000000002,2,0.0,39.84,8.73,1,5
3,Consumer,Oceania,Technology,Phones,215.541,3,0.1,7.101000000000003,8.73,3,5
0,Home Office,Oceania,Office Supplies,Art,38.556,3,0.1,6.7860000000000005,8.73,1,2
3,Consumer,East,Office Supplies,Storage,195.64,4,0.0,3.912800000000004,8.73,3,6
3,Corporate,West,Technology,Accessories,100.8,2,0.2,21.42,8.73,3,7
0,Consumer,Africa,Office Supplies,Art,53.7,1,0.0,4.29,8.73,1,1
3,Consumer,Africa,Technology,Machines,76.74,2,0.0,1.5,8.73,1,5
2,Consumer,Africa,Technology,Copiers,218.59200000000004,6,0.7,-313.48800000000006,8.73,3,2
3,Home Office,Caribbean,Office Supplies,Paper,67.92,3,0.0,7.44,8.725,2,7
3,Consumer,Central,Office Supplies,Envelopes,70.19999999999999,3,0.0,4.140000000000001,8.72,2,6
3,Consumer,North,Office Supplies,Supplies,56.970000000000006,3,0.0,4.5,8.72,1,4
3,Consumer,South,Office Supplies,Appliances,139.125,5,0.5,-19.575000000000003,8.72,3,5
3,Consumer,North Asia,Office Supplies,Supplies,136.2,4,0.0,23.04,8.72,3,4
2,Home Office,Oceania,Office Supplies,Fasteners,65.772,4,0.1,29.172000000000004,8.72,1,3
3,Consumer,Central Asia,Office Supplies,Envelopes,131.76,3,0.0,0.0,8.72,3,5
3,Corporate,Central,Furniture,Furnishings,94.428,3,0.6,-42.49259999999998,8.72,1,4
3,Consumer,West,Furniture,Furnishings,77.6,4,0.0,38.024,8.72,1,4
0,Corporate,East,Office Supplies,Supplies,190.896,2,0.2,-42.9516,8.72,3,3
3,Consumer,North,Office Supplies,Supplies,70.74000000000001,3,0.0,33.239999999999995,8.716,3,7
2,Consumer,South,Office Supplies,Storage,77.616,4,0.4,-3.903999999999997,8.715,3,5
2,Consumer,North,Furniture,Chairs,188.256,6,0.2,-21.264,8.714,3,5
3,Home Office,South,Office Supplies,Envelopes,90.0,5,0.0,6.3,8.714,1,5
2,Consumer,Central,Office Supplies,Paper,63.36,3,0.0,10.080000000000002,8.71,3,5
0,Consumer,Central,Office Supplies,Art,43.83,3,0.5,-32.489999999999995,8.71,1,3
3,Consumer,Central,Furniture,Furnishings,101.4,4,0.0,45.6,8.71,1,4
2,Corporate,Southeast Asia,Office Supplies,Binders,97.68,2,0.0,13.62,8.71,1,4
3,Consumer,North Asia,Office Supplies,Art,94.65,5,0.0,42.45,8.71,3,5
2,Consumer,Southeast Asia,Office Supplies,Supplies,130.28400000000002,8,0.45,-85.47600000000001,8.71,1,2
3,Consumer,North Asia,Office Supplies,Envelopes,73.8,5,0.0,10.2,8.71,3,5
3,Home Office,North Asia,Office Supplies,Paper,95.64,4,0.0,46.8,8.71,3,6
3,Consumer,Oceania,Office Supplies,Paper,184.46400000000003,4,0.1,77.78399999999999,8.71,1,4
0,Consumer,Oceania,Office Supplies,Paper,52.776,4,0.4,-15.023999999999996,8.71,1,1
0,Consumer,Central,Office Supplies,Binders,96.78399999999998,4,0.8,-145.17600000000002,8.71,0,3
2,Corporate,West,Office Supplies,Binders,69.456,2,0.2,22.5732,8.71,3,2
3,Consumer,EMEA,Office Supplies,Art,48.87,1,0.0,14.16,8.71,1,4
3,Consumer,Africa,Office Supplies,Storage,62.16,1,0.0,24.84,8.71,1,5
3,Consumer,Caribbean,Technology,Machines,98.88,3,0.0,21.72,8.708,3,6
3,Consumer,Central,Furniture,Furnishings,146.64,2,0.0,65.96,8.703,3,4
2,Consumer,South,Office Supplies,Binders,51.7,5,0.0,13.9,8.703,1,2
3,Consumer,South,Technology,Machines,185.85600000000005,4,0.6,-106.944,8.703,3,5
2,Corporate,North,Furniture,Furnishings,40.008,2,0.4,-22.672,8.7,0,2
3,Consumer,Central,Furniture,Furnishings,181.17,9,0.0,36.18000000000001,8.7,3,5
3,Consumer,Central Asia,Office Supplies,Envelopes,249.90000000000003,5,0.0,72.45,8.7,3,5
3,Corporate,North Asia,Office Supplies,Supplies,127.71,9,0.5,-86.94,8.7,3,6
2,Consumer,Oceania,Office Supplies,Fasteners,71.19900000000001,9,0.1,-6.561000000000002,8.7,1,2
2,Home Office,Oceania,Office Supplies,Envelopes,31.92,2,0.0,6.0600000000000005,8.7,0,2
3,Corporate,EMEA,Technology,Copiers,79.533,1,0.7,-95.45699999999997,8.7,1,4
2,Consumer,EMEA,Furniture,Furnishings,50.220000000000006,1,0.0,8.01,8.7,1,2
2,Home Office,Africa,Office Supplies,Storage,59.04,6,0.0,9.9,8.7,1,3
3,Consumer,EMEA,Office Supplies,Storage,204.15,1,0.0,53.07000000000001,8.7,3,5
3,Corporate,Caribbean,Office Supplies,Binders,80.736,3,0.2,-11.124,8.699,2,7
3,Corporate,Central,Office Supplies,Art,133.12,4,0.0,50.56000000000001,8.698,3,4
3,Consumer,Central,Technology,Accessories,80.58,5,0.4,6.679999999999995,8.697,1,4
3,Consumer,Central,Office Supplies,Storage,102.72,2,0.4,-47.96000000000001,8.692,3,6
3,Consumer,South,Furniture,Bookcases,97.52,1,0.0,0.96,8.690999999999999,1,4
3,Corporate,South,Technology,Accessories,106.16,4,0.0,29.68,8.690000000000001,3,4
3,Corporate,South,Office Supplies,Storage,52.48799999999999,1,0.1,19.818,8.69,1,4
2,Consumer,Central,Office Supplies,Labels,53.28,6,0.0,0.36,8.69,1,2
2,Corporate,Central,Office Supplies,Art,52.86,2,0.0,1.02,8.69,1,2
0,Corporate,Central,Furniture,Furnishings,100.74,2,0.0,31.200000000000003,8.69,1,1
3,Corporate,Central,Office Supplies,Art,81.37499999999999,7,0.5,-50.50499999999998,8.69,3,4
1,Home Office,Oceania,Office Supplies,Envelopes,67.22999999999999,2,0.1,26.129999999999995,8.69,1,0
2,Corporate,Oceania,Office Supplies,Storage,152.442,3,0.1,5.021999999999999,8.69,3,5
2,Consumer,Central Asia,Office Supplies,Binders,60.30000000000001,10,0.0,1.7999999999999998,8.69,0,2
3,Corporate,North Asia,Office Supplies,Supplies,221.85,5,0.0,102.0,8.69,3,6
3,Consumer,Oceania,Office Supplies,Supplies,147.78,10,0.4,-73.92000000000002,8.69,3,6
2,Consumer,Oceania,Technology,Accessories,68.79599999999999,2,0.4,-41.304,8.69,3,5
3,Consumer,Central,Furniture,Chairs,89.99,1,0.0,17.098099999999988,8.69,3,4
3,Corporate,Central,Furniture,Tables,99.918,2,0.3,-18.55620000000002,8.69,3,6
3,Consumer,Central,Office Supplies,Paper,124.032,4,0.2,44.9616,8.69,3,7
3,Corporate,Africa,Technology,Phones,91.098,2,0.7,-136.66199999999995,8.69,1,5
3,Consumer,Central,Office Supplies,Binders,54.65999999999999,3,0.0,3.78,8.686,1,4
3,Consumer,South,Furniture,Chairs,84.256,4,0.6,-75.90399999999997,8.686,2,7
3,Home Office,Caribbean,Furniture,Chairs,174.11999999999998,6,0.0,76.55999999999999,8.684000000000001,1,5
2,Corporate,North,Office Supplies,Labels,33.0,6,0.0,0.9600000000000002,8.683,0,2
3,Home Office,Central,Office Supplies,Paper,93.69,3,0.0,38.34,8.68,3,5
3,Corporate,North,Office Supplies,Storage,64.19999999999999,4,0.0,6.36,8.68,2,6
3,Consumer,North,Office Supplies,Supplies,86.535,5,0.1,-3.914999999999997,8.68,2,7
1,Corporate,Southeast Asia,Office Supplies,Binders,74.9988,3,0.17,-1.861200000000004,8.68,1,0
0,Consumer,North Asia,Office Supplies,Labels,43.8,4,0.0,11.28,8.68,0,3
2,Consumer,Central Asia,Technology,Phones,642.78,1,0.0,25.71,8.68,1,5
0,Home Office,Southeast Asia,Office Supplies,Envelopes,49.178700000000006,3,0.47,-18.5913,8.68,3,1
3,Consumer,Oceania,Furniture,Bookcases,101.61,1,0.4,6.75,8.68,3,5
3,Home Office,East,Office Supplies,Paper,89.568,2,0.2,32.4684,8.68,3,4
2,Consumer,Central,Technology,Phones,134.85000000000002,3,0.0,37.758,8.68,1,5
2,Consumer,West,Office Supplies,Paper,61.4,5,0.0,28.858,8.68,1,3
1,Home Office,Central,Office Supplies,Appliances,70.96999999999998,5,0.8,-191.619,8.68,1,0
3,Consumer,Africa,Office Supplies,Binders,90.61200000000002,6,0.7,-193.428,8.68,3,7
3,Consumer,EMEA,Technology,Copiers,144.33,1,0.0,44.73,8.68,3,6
3,Consumer,EMEA,Office Supplies,Storage,69.96000000000001,4,0.0,8.28,8.68,1,4
2,Consumer,North,Furniture,Furnishings,58.716,3,0.4,-19.584,8.673,1,3
3,Consumer,Central,Office Supplies,Appliances,137.21999999999997,3,0.0,64.44000000000001,8.67,3,4
2,Consumer,Central,Office Supplies,Supplies,131.76,3,0.0,48.69,8.67,3,3
1,Consumer,Central,Furniture,Bookcases,396.252,3,0.1,83.59200000000001,8.67,1,0
3,Corporate,Central,Technology,Accessories,154.872,4,0.1,44.712,8.67,3,5
3,Home Office,North Asia,Office Supplies,Appliances,123.72,2,0.0,39.54,8.67,2,7
3,Consumer,Central Asia,Office Supplies,Art,99.12,4,0.0,27.72,8.67,1,5
2,Corporate,South,Office Supplies,Storage,45.248000000000005,2,0.2,3.959199999999999,8.67,0,2
2,Consumer,Central,Office Supplies,Paper,62.016,2,0.2,22.4808,8.67,1,3
2,Home Office,Africa,Office Supplies,Labels,65.16,6,0.0,11.7,8.67,3,5
0,Home Office,EMEA,Office Supplies,Supplies,41.43,1,0.0,11.16,8.67,1,1
3,Consumer,EMEA,Technology,Copiers,118.2,1,0.0,48.45,8.67,3,4
2,Home Office,EMEA,Furniture,Chairs,114.78,2,0.0,5.699999999999999,8.67,3,4
1,Corporate,Caribbean,Office Supplies,Paper,73.08000000000001,7,0.0,0.7,8.668000000000001,3,0
2,Consumer,Caribbean,Office Supplies,Art,57.28000000000001,2,0.2,-2.880000000000001,8.666,3,4
3,Consumer,Central,Office Supplies,Envelopes,213.78,7,0.0,104.58,8.66,3,4
0,Consumer,North,Office Supplies,Art,51.78,1,0.0,19.14,8.66,3,3
3,Consumer,North,Office Supplies,Envelopes,81.42,2,0.0,40.68,8.66,2,6
3,Consumer,Central,Office Supplies,Art,186.36,4,0.0,27.84,8.66,3,4
3,Consumer,North,Furniture,Furnishings,92.421,3,0.3,7.911000000000001,8.66,3,4
3,Consumer,South,Technology,Accessories,143.10000000000002,2,0.0,5.699999999999999,8.66,3,5
2,Corporate,North Asia,Office Supplies,Storage,50.93999999999999,2,0.0,1.98,8.66,1,4
3,Consumer,North Asia,Office Supplies,Storage,146.78999999999996,3,0.0,64.53,8.66,3,4
3,Consumer,Southeast Asia,Office Supplies,Binders,131.223,5,0.17,-25.377,8.66,1,4
2,Consumer,North Asia,Office Supplies,Envelopes,68.67,3,0.0,7.469999999999999,8.66,3,3
3,Home Office,North Asia,Office Supplies,Paper,98.22,2,0.0,34.32,8.66,1,4
3,Consumer,South,Office Supplies,Paper,84.56,7,0.0,40.46,8.659,1,4
1,Consumer,North,Office Supplies,Envelopes,25.12,2,0.0,1.72,8.658,0,0
1,Consumer,South,Office Supplies,Binders,20.2,1,0.0,4.64,8.654,0,0
3,Consumer,North,Furniture,Chairs,199.392,6,0.2,-37.488,8.65,3,6
3,Consumer,South,Technology,Accessories,103.38,1,0.0,14.46,8.65,1,4
2,Corporate,South,Office Supplies,Storage,55.566,6,0.1,11.646,8.65,3,4
3,Home Office,Central Asia,Technology,Accessories,165.42000000000002,3,0.0,19.8,8.65,3,6
3,Corporate,Central Asia,Office Supplies,Binders,101.1,2,0.0,35.34,8.65,3,5
3,Home Office,Central Asia,Furniture,Chairs,135.168,2,0.2,-27.072000000000003,8.65,3,6
2,Corporate,North Asia,Office Supplies,Appliances,111.3,2,0.0,50.04,8.65,3,2
3,Corporate,North Asia,Office Supplies,Storage,108.42,2,0.0,47.7,8.65,3,5
3,Home Office,Central,Technology,Copiers,549.99,1,0.0,274.995,8.65,3,4
3,Consumer,East,Technology,Phones,108.576,4,0.4,-25.3344,8.65,3,4
3,Corporate,East,Technology,Accessories,141.9,5,0.0,58.179,8.65,3,4
3,Consumer,Africa,Technology,Phones,195.44400000000005,1,0.7,-195.456,8.65,3,5
2,Consumer,Caribbean,Office Supplies,Paper,97.92,8,0.0,27.360000000000003,8.648,3,2
3,Corporate,South,Technology,Accessories,105.44,4,0.0,32.64,8.644,3,7
3,Home Office,Central,Office Supplies,Fasteners,80.82000000000001,9,0.0,15.3,8.643,1,4
2,Consumer,South,Office Supplies,Paper,79.2,4,0.0,11.04,8.64,0,3
3,Consumer,North,Office Supplies,Storage,137.34,1,0.0,0.0,8.64,3,5
3,Consumer,Southeast Asia,Office Supplies,Supplies,123.9405,5,0.47,-84.2595,8.64,3,6
0,Corporate,Oceania,Technology,Accessories,115.23599999999998,4,0.1,28.116000000000007,8.64,3,3
2,Home Office,East,Furniture,Bookcases,86.97,3,0.5,-48.7032,8.64,3,4
3,Corporate,West,Furniture,Furnishings,109.9,5,0.0,37.366,8.64,3,6
1,Consumer,West,Office Supplies,Art,25.99,1,0.0,7.537099999999999,8.64,0,0
3,Corporate,Africa,Office Supplies,Storage,112.92,2,0.0,28.200000000000003,8.64,3,4
3,Consumer,Central,Furniture,Chairs,117.66,3,0.0,12.9,8.639,3,4
3,Consumer,Caribbean,Furniture,Bookcases,93.94,1,0.0,8.440000000000001,8.637,3,5
3,Corporate,South,Furniture,Bookcases,1245.6,3,0.0,62.28,8.63,3,5
3,Consumer,Central,Office Supplies,Envelopes,50.16,4,0.0,24.0,8.63,1,4
3,Corporate,Southeast Asia,Office Supplies,Binders,99.3012,4,0.17,16.741199999999996,8.63,3,4
0,Consumer,North Asia,Office Supplies,Labels,53.54999999999998,5,0.0,6.3,8.63,0,3
2,Corporate,Central Asia,Technology,Machines,166.5,2,0.0,19.98,8.63,3,4
3,Corporate,Southeast Asia,Office Supplies,Supplies,71.21610000000001,3,0.47,-5.463900000000017,8.63,1,4
3,Consumer,North Asia,Office Supplies,Paper,67.35,5,0.0,4.65,8.63,1,4
3,Consumer,East,Furniture,Furnishings,124.20000000000002,3,0.2,15.524999999999991,8.63,3,4
3,Corporate,East,Furniture,Chairs,163.764,2,0.1,25.4744,8.63,3,5
2,Corporate,Canada,Office Supplies,Binders,52.59,1,0.0,12.6,8.63,1,2
3,Corporate,Central,Furniture,Chairs,65.136,2,0.4,-21.744,8.623000000000001,1,4
3,Corporate,Central,Office Supplies,Supplies,88.68,2,0.0,25.68,8.62,3,4
3,Corporate,Central,Office Supplies,Binders,51.12,4,0.0,21.96,8.62,2,6
2,Consumer,Central,Office Supplies,Storage,82.863,3,0.1,-7.407,8.62,3,4
3,Home Office,Central Asia,Office Supplies,Envelopes,56.52,3,0.0,5.58,8.62,1,4
3,Consumer,Southeast Asia,Furniture,Furnishings,177.3,5,0.25,40.05,8.62,3,5
3,Consumer,Southeast Asia,Office Supplies,Envelopes,59.994,6,0.45,-3.3660000000000068,8.62,1,4
3,Consumer,Southeast Asia,Technology,Accessories,121.9848,4,0.47,-29.93520000000001,8.62,1,4
3,Consumer,Oceania,Technology,Machines,90.504,2,0.1,3.983999999999998,8.62,2,6
3,Consumer,North Asia,Furniture,Furnishings,188.76,4,0.0,69.84,8.62,3,5
2,Consumer,East,Office Supplies,Art,39.66,2,0.0,11.897999999999996,8.62,0,2
0,Corporate,Africa,Office Supplies,Storage,48.45,1,0.0,22.77,8.62,1,2
3,Corporate,EMEA,Technology,Accessories,172.07999999999998,4,0.0,61.92,8.62,3,4
3,Consumer,Africa,Office Supplies,Storage,141.63,1,0.0,36.81,8.62,3,4
3,Corporate,North,Office Supplies,Supplies,72.53999999999998,3,0.0,19.56,8.617,3,4
3,Consumer,Central,Office Supplies,Envelopes,167.86,7,0.0,53.61999999999999,8.617,3,5
3,Corporate,South,Office Supplies,Paper,105.12,2,0.0,28.380000000000003,8.61,3,5
3,Consumer,Central,Office Supplies,Storage,84.15899999999999,3,0.1,3.699,8.61,3,4
3,Consumer,Central,Furniture,Chairs,184.437,3,0.1,59.427,8.61,3,5
3,Corporate,Oceania,Office Supplies,Art,122.796,3,0.1,16.325999999999997,8.61,3,5
3,Consumer,Southeast Asia,Furniture,Furnishings,249.7257,7,0.27,51.27569999999999,8.61,3,5
3,Consumer,Oceania,Office Supplies,Fasteners,50.868,3,0.1,13.517999999999995,8.61,1,4
